Tripid,Dateid,Stationid,Truckid,Wastecollected
94054,233,43,145,32.1
94055,233,40,136,33.99
94056,233,77,150,42.67
94057,233,97,120,39.29
94058,233,77,150,44.53
94059,233,77,152,39.72
94060,233,77,160,30.37
94061,233,40,137,34.05
94062,233,43,144,37.05
94063,233,46,168,38.6
94064,233,71,130,33.94
94065,233,40,137,32.82
94066,233,40,134,43.99
94067,233,77,157,34.17
94068,233,43,143,36.2
94069,233,71,125,39.55
94070,233,43,145,37.67
94071,233,71,125,41.75
94072,233,71,130,37.1
94073,233,40,134,40.38
94074,233,77,150,35.04
94075,233,77,157,30.04
94076,233,43,145,39.79
94077,233,46,161,33.34
94078,233,40,136,34.71
94079,233,82,213,34.33
94080,233,82,213,30.21
94081,233,81,191,43.46
94082,233,47,170,31.67
94083,233,81,191,32.27
94084,233,48,188,44.99
94085,233,47,178,37.47
94086,233,81,191,30.94
94087,233,81,198,30.67
94088,233,47,170,36.9
94089,233,82,213,33.61
94090,233,82,211,40.94
94091,233,48,182,30.4
94092,233,81,198,36.8
94093,233,48,188,43.6
94094,233,81,191,38.54
94095,233,48,188,39.03
94096,233,82,213,33.36
94097,233,47,178,38.81
94098,233,82,213,35.21
94099,233,48,189,40.25
94100,233,82,211,43.13
94101,233,47,178,30.16
94102,233,48,189,36.64
94103,233,81,191,43.89
94104,233,82,211,31.11
94105,233,82,211,32.97
94106,233,81,191,33.33
94107,233,48,189,41.34
94108,233,81,191,33.36
94109,233,81,194,34.53
94110,233,82,213,34.68
94111,233,47,179,39.8
94112,233,48,184,35.77
94113,233,47,170,30.3
94114,233,48,184,37.07
94115,233,48,188,32.67
94116,233,81,198,31.67
94117,233,82,213,42.18
94118,233,48,184,43.53
94119,233,47,178,42.25
94120,233,81,194,32.58
94121,233,82,213,38.55
94122,233,48,188,44.42
94123,233,47,179,38.68
94124,233,48,184,33.04
94125,233,82,213,32.99
94126,233,81,194,34.88
94127,233,47,170,35.32
94128,233,81,192,39.58
94129,233,47,170,35.7
94130,233,48,184,32.59
94131,233,47,178,43.59
94132,233,48,189,37.45
94133,233,81,192,35.7
94134,233,47,178,32.87
94135,233,48,189,39.89
94136,233,81,191,33.26
94137,233,47,178,38.82
94138,233,47,178,31.54
94139,233,81,191,33.66
94140,233,48,182,38.54
94141,233,82,211,41.22
94142,233,81,198,35.2
94143,233,82,213,42.03
94144,233,47,178,44.73
94145,233,81,194,44.13
94146,233,82,211,32.55
94147,233,48,188,32.02
94148,233,82,213,43.96
94149,233,82,213,38.99
94150,233,47,170,39.56
94151,233,47,178,32.25
94152,233,81,192,32.85
94153,233,47,170,39.05
94154,233,47,170,34.84
94155,233,21,246,41.4
94156,233,19,230,30.22
94157,233,21,244,34.22
94158,233,83,229,33.01
94159,233,83,217,40.29
94160,233,21,246,32.82
94161,233,83,217,36.02
94162,233,21,244,30.84
94163,233,83,229,39.73
94164,233,19,233,44.09
94165,233,19,232,38.73
94166,233,21,244,44.24
94167,233,83,229,38.91
94168,233,83,217,41.13
94169,233,21,240,30.86
94170,233,83,217,43.0
94171,233,21,245,36.32
94172,233,21,245,44.61
94173,233,19,230,43.92
94174,233,21,245,33.49
94175,233,83,229,43.03
94176,233,21,244,39.7
94177,233,83,229,32.27
94178,233,19,232,43.2
94179,233,21,240,30.93
94180,233,21,245,40.57
94181,233,83,229,37.47
94182,233,83,229,44.82
94183,233,19,230,43.76
94184,233,21,244,38.02
94185,233,83,229,43.43
94186,233,83,229,30.63
94187,233,19,233,32.68
94188,233,83,229,44.4
94189,233,21,246,32.66
94190,233,21,240,34.41
94191,233,19,233,33.95
94192,233,19,238,36.6
94193,233,83,229,42.68
94194,233,21,244,30.26
94195,233,19,230,43.04
94196,233,19,233,44.03
94197,233,21,244,44.51
94198,233,19,233,41.12
94199,233,21,245,33.14
94200,233,21,246,33.95
94201,233,19,230,40.85
94202,233,19,232,32.86
94203,233,83,217,40.29
94204,233,19,233,40.35
94205,233,19,230,38.37
94206,233,19,233,30.07
94207,233,21,244,44.41
94208,233,83,217,40.38
94209,233,19,230,41.46
94210,233,83,217,37.48
94211,233,21,246,42.66
94212,233,21,246,43.64
94213,233,21,244,42.47
94214,233,83,217,43.55
94215,233,21,246,40.74
94216,233,19,238,42.07
94217,233,19,238,42.3
94218,233,21,245,36.71
94219,233,21,245,40.1
94220,233,83,217,40.44
94221,233,19,238,43.68
94222,233,83,217,30.54
94223,233,21,240,42.24
94224,233,21,244,43.77
94225,233,21,244,32.32
94226,233,21,244,33.36
94227,233,19,238,37.32
94228,233,83,229,38.05
94229,233,21,240,33.54
94230,233,21,245,44.89
94231,233,32,290,33.65
94232,233,31,283,36.87
94233,233,44,299,38.88
94234,233,44,298,30.62
94235,233,44,297,37.79
94236,233,44,297,42.76
94237,233,57,272,31.03
94238,233,84,266,35.34
94239,233,84,266,30.22
94240,233,44,299,42.66
94241,233,31,277,30.06
94242,233,31,280,40.75
94243,233,84,266,41.82
94244,233,57,272,37.45
94245,233,57,274,37.45
94246,233,44,301,34.92
94247,233,57,275,43.65
94248,233,57,270,31.88
94249,233,84,261,43.19
94250,233,31,276,31.63
94251,233,32,288,32.39
94252,233,44,297,33.81
94253,233,44,297,38.18
94254,233,84,265,41.08
94255,233,86,252,36.1
94256,233,84,261,33.27
94257,233,32,286,30.72
94258,233,84,265,39.97
94259,233,32,290,40.74
94260,233,57,275,36.09
94261,233,44,301,32.81
94262,233,86,257,34.6
94263,233,84,262,43.03
94264,233,57,275,35.4
94265,233,32,286,44.77
94266,233,57,272,31.72
94267,233,57,270,33.55
94268,233,86,257,39.3
94269,233,44,299,35.11
94270,233,44,297,43.62
94271,233,57,275,30.78
94272,233,44,298,43.62
94273,233,31,283,37.67
94274,233,57,272,33.2
94275,233,44,301,35.19
94276,233,86,257,38.79
94277,233,44,297,31.09
94278,233,31,277,41.69
94279,233,31,280,44.2
94280,233,32,288,44.98
94281,233,57,275,36.44
94282,233,32,288,33.45
94283,233,44,298,36.03
94284,233,32,291,31.06
94285,233,57,270,30.92
94286,233,86,257,44.39
94287,233,84,261,32.35
94288,233,84,262,30.42
94289,233,86,255,42.35
94290,233,86,257,37.92
94291,233,84,262,33.31
94292,233,31,277,34.12
94293,233,31,276,39.98
94294,233,32,288,43.48
94295,233,31,280,44.51
94296,233,86,251,38.37
94297,233,86,251,41.13
94298,233,84,261,35.61
94299,233,57,272,32.05
94300,233,44,301,39.35
94301,233,31,283,36.82
94302,233,32,288,40.38
94303,233,86,255,40.97
94304,233,57,270,40.63
94305,233,86,252,35.84
94306,233,44,298,31.11
94307,234,71,130,33.26
94308,234,46,168,44.69
94309,234,46,162,44.57
94310,234,77,160,43.13
94311,234,97,115,43.92
94312,234,43,143,40.58
94313,234,77,150,30.06
94314,234,71,133,35.86
94315,234,46,169,33.11
94316,234,97,120,42.96
94317,234,46,169,39.76
94318,234,40,136,30.51
94319,234,71,126,39.88
94320,234,43,144,44.74
94321,234,71,130,34.13
94322,234,40,137,43.51
94323,234,43,148,43.38
94324,234,46,169,43.55
94325,234,46,169,39.3
94326,234,43,148,41.93
94327,234,43,145,33.51
94328,234,40,136,38.68
94329,234,71,126,31.32
94330,234,40,135,38.19
94331,234,71,125,32.29
94332,234,77,160,32.53
94333,234,71,125,34.28
94334,234,71,125,31.03
94335,234,46,168,36.36
94336,234,77,150,43.42
94337,234,77,150,40.67
94338,234,97,120,41.9
94339,234,97,121,37.12
94340,234,40,135,42.91
94341,234,40,135,33.2
94342,234,46,169,40.76
94343,234,43,144,34.69
94344,234,71,126,37.19
94345,234,43,145,38.87
94346,234,46,169,31.9
94347,234,43,144,44.96
94348,234,46,161,41.7
94349,234,71,133,36.18
94350,234,40,134,38.65
94351,234,97,121,38.18
94352,234,77,157,32.26
94353,234,97,120,44.57
94354,234,77,157,42.08
94355,234,77,157,37.75
94356,234,46,168,39.54
94357,234,71,133,35.06
94358,234,46,162,34.9
94359,234,43,145,33.6
94360,234,77,160,41.06
94361,234,77,160,44.0
94362,234,71,133,37.72
94363,234,77,157,32.66
94364,234,77,150,37.33
94365,234,43,144,42.61
94366,234,40,135,34.3
94367,234,77,160,37.69
94368,234,43,148,40.6
94369,234,46,168,44.96
94370,234,46,161,33.97
94371,234,46,161,32.4
94372,234,97,120,32.74
94373,234,77,160,35.57
94374,234,43,144,34.08
94375,234,71,133,41.84
94376,234,97,122,34.56
94377,234,77,160,34.35
94378,234,71,133,34.93
94379,234,97,121,41.28
94380,234,97,122,33.53
94381,234,71,133,38.2
94382,234,40,134,31.49
94383,234,81,191,43.63
94384,234,47,170,44.38
94385,234,82,211,35.02
94386,234,81,191,30.37
94387,234,48,189,37.64
94388,234,47,170,34.26
94389,234,81,191,35.74
94390,234,82,211,40.18
94391,234,48,189,39.41
94392,234,82,213,40.92
94393,234,82,211,30.32
94394,234,82,211,31.4
94395,234,47,178,36.33
94396,234,47,170,33.25
94397,234,47,170,38.53
94398,234,82,211,32.55
94399,234,47,170,32.76
94400,234,82,213,39.6
94401,234,82,213,35.73
94402,234,82,211,35.98
94403,234,48,188,38.63
94404,234,48,182,40.75
94405,234,81,192,35.3
94406,234,81,194,37.33
94407,234,48,182,36.41
94408,234,81,192,33.09
94409,234,81,198,37.6
94410,234,82,213,40.71
94411,234,82,211,44.84
94412,234,81,192,30.62
94413,234,81,194,33.82
94414,234,47,179,38.46
94415,234,47,178,36.3
94416,234,81,192,33.14
94417,234,47,178,37.36
94418,234,81,194,40.68
94419,234,47,178,41.55
94420,234,81,194,40.47
94421,234,47,178,33.5
94422,234,48,188,39.45
94423,234,48,184,31.42
94424,234,48,182,42.81
94425,234,82,213,30.8
94426,234,82,211,35.63
94427,234,47,178,40.73
94428,234,82,213,42.07
94429,234,81,192,40.87
94430,234,81,191,39.75
94431,234,81,191,41.33
94432,234,48,188,44.77
94433,234,81,192,30.86
94434,234,47,170,42.12
94435,234,82,213,44.63
94436,234,81,192,41.94
94437,234,81,192,38.94
94438,234,82,211,35.54
94439,234,48,189,43.68
94440,234,47,179,44.45
94441,234,81,192,32.64
94442,234,47,170,43.31
94443,234,82,213,30.05
94444,234,82,211,43.15
94445,234,82,213,39.39
94446,234,47,178,43.82
94447,234,47,178,43.99
94448,234,81,194,40.55
94449,234,47,170,39.64
94450,234,82,211,43.25
94451,234,48,182,31.81
94452,234,82,213,33.22
94453,234,82,213,42.37
94454,234,82,213,34.54
94455,234,48,182,42.96
94456,234,82,211,35.95
94457,234,48,184,34.91
94458,234,82,213,41.7
94459,234,21,246,37.86
94460,234,21,246,40.71
94461,234,83,229,35.24
94462,234,83,217,37.03
94463,234,83,217,37.17
94464,234,83,229,43.78
94465,234,21,244,42.06
94466,234,21,246,31.87
94467,234,21,246,38.86
94468,234,83,229,35.72
94469,234,19,230,44.71
94470,234,83,217,33.74
94471,234,19,230,30.75
94472,234,19,233,32.22
94473,234,21,240,39.62
94474,234,83,229,38.24
94475,234,83,217,41.81
94476,234,21,240,38.66
94477,234,83,229,43.29
94478,234,21,245,35.36
94479,234,83,229,31.14
94480,234,19,233,31.33
94481,234,83,217,39.03
94482,234,83,217,33.6
94483,234,21,240,32.37
94484,234,19,232,41.4
94485,234,21,245,44.43
94486,234,21,244,41.87
94487,234,19,232,31.97
94488,234,19,232,40.36
94489,234,19,230,39.45
94490,234,83,217,35.68
94491,234,21,246,31.47
94492,234,83,229,34.32
94493,234,21,246,42.06
94494,234,19,230,44.15
94495,234,19,233,39.75
94496,234,19,233,33.03
94497,234,21,244,42.0
94498,234,83,217,35.72
94499,234,21,244,35.57
94500,234,83,217,37.85
94501,234,21,246,32.21
94502,234,21,246,40.1
94503,234,83,229,42.25
94504,234,19,238,35.8
94505,234,21,244,43.36
94506,234,21,246,39.13
94507,234,21,246,44.74
94508,234,21,245,35.83
94509,234,19,230,30.32
94510,234,83,217,39.11
94511,234,83,229,39.45
94512,234,21,240,33.24
94513,234,19,230,42.96
94514,234,19,230,40.4
94515,234,19,238,41.72
94516,234,21,244,33.61
94517,234,19,232,40.35
94518,234,21,245,37.32
94519,234,21,240,34.21
94520,234,83,217,42.9
94521,234,19,230,36.5
94522,234,21,245,37.02
94523,234,83,229,37.12
94524,234,21,246,40.65
94525,234,83,217,35.64
94526,234,21,245,38.33
94527,234,21,245,43.8
94528,234,19,232,39.7
94529,234,83,229,34.37
94530,234,19,232,36.88
94531,234,21,245,43.73
94532,234,19,233,43.09
94533,234,21,246,35.51
94534,234,19,232,44.34
94535,234,86,251,43.27
94536,234,32,286,32.27
94537,234,84,262,38.63
94538,234,44,299,44.6
94539,234,44,301,37.45
94540,234,44,298,36.97
94541,234,86,251,44.99
94542,234,44,299,43.55
94543,234,57,274,33.39
94544,234,86,257,37.14
94545,234,84,261,30.31
94546,234,57,274,32.05
94547,234,57,272,36.92
94548,234,44,299,34.21
94549,234,31,277,36.13
94550,234,32,290,32.97
94551,234,86,252,39.53
94552,234,44,298,32.16
94553,234,86,252,42.88
94554,234,86,251,33.73
94555,234,84,266,40.58
94556,234,86,252,39.88
94557,234,31,276,30.61
94558,234,57,272,37.59
94559,234,84,266,44.67
94560,234,32,291,36.34
94561,234,44,297,33.81
94562,234,86,255,43.01
94563,234,31,280,42.87
94564,234,57,275,38.05
94565,234,57,275,40.8
94566,234,57,275,41.57
94567,234,32,286,39.0
94568,234,84,262,33.76
94569,234,84,262,41.82
94570,234,86,255,31.34
94571,234,31,283,44.0
94572,234,31,280,44.18
94573,234,57,274,36.12
94574,234,86,255,42.28
94575,234,86,255,31.4
94576,234,86,257,30.91
94577,234,86,257,30.93
94578,234,44,301,33.23
94579,234,44,297,34.47
94580,234,84,266,34.26
94581,234,57,274,41.32
94582,234,57,270,34.66
94583,234,32,291,33.8
94584,234,31,280,44.43
94585,234,32,290,37.15
94586,234,44,299,40.41
94587,234,32,288,33.69
94588,234,57,272,32.99
94589,234,84,261,40.07
94590,234,31,283,44.18
94591,234,86,252,41.73
94592,234,57,272,43.89
94593,234,57,270,39.48
94594,234,32,286,40.91
94595,234,31,276,43.48
94596,234,84,266,44.69
94597,234,86,257,41.54
94598,234,86,251,33.32
94599,234,32,290,36.57
94600,234,57,274,39.8
94601,234,44,297,37.62
94602,234,57,275,34.34
94603,234,86,257,36.54
94604,234,44,299,38.69
94605,234,31,276,33.39
94606,234,84,265,41.55
94607,234,84,262,40.79
94608,234,31,280,32.94
94609,234,57,275,32.25
94610,234,84,262,41.24
94611,235,46,162,43.87
94612,235,43,143,39.24
94613,235,40,135,30.53
94614,235,40,136,41.22
94615,235,77,160,32.28
94616,235,46,162,40.88
94617,235,77,157,33.55
94618,235,46,161,37.18
94619,235,77,150,37.4
94620,235,97,121,36.1
94621,235,71,133,31.22
94622,235,97,115,35.32
94623,235,46,168,43.57
94624,235,46,161,40.79
94625,235,40,136,38.59
94626,235,43,148,36.34
94627,235,77,157,37.84
94628,235,46,161,34.71
94629,235,40,134,37.89
94630,235,46,169,33.94
94631,235,46,169,36.46
94632,235,77,160,35.43
94633,235,40,134,36.83
94634,235,40,134,32.35
94635,235,71,133,41.33
94636,235,43,145,30.84
94637,235,71,125,36.7
94638,235,46,169,44.95
94639,235,43,145,31.72
94640,235,97,122,38.11
94641,235,43,145,34.01
94642,235,71,133,35.52
94643,235,97,115,38.08
94644,235,97,120,39.47
94645,235,97,121,31.28
94646,235,43,143,37.11
94647,235,46,168,44.46
94648,235,43,148,30.41
94649,235,43,148,41.84
94650,235,97,115,30.56
94651,235,71,130,35.88
94652,235,71,125,34.42
94653,235,46,162,39.79
94654,235,77,160,37.74
94655,235,46,161,32.74
94656,235,97,120,30.29
94657,235,71,130,31.46
94658,235,97,122,43.61
94659,235,43,148,41.07
94660,235,40,136,39.14
94661,235,43,143,31.12
94662,235,46,161,33.0
94663,235,46,162,34.73
94664,235,40,137,40.39
94665,235,46,168,41.5
94666,235,77,150,31.01
94667,235,43,143,43.42
94668,235,46,161,42.07
94669,235,46,162,33.11
94670,235,43,143,32.65
94671,235,97,120,44.11
94672,235,77,157,44.86
94673,235,46,162,34.89
94674,235,77,157,33.96
94675,235,43,145,32.18
94676,235,43,143,34.73
94677,235,40,137,42.48
94678,235,97,120,40.25
94679,235,97,122,34.37
94680,235,40,137,31.28
94681,235,71,125,34.69
94682,235,46,168,35.02
94683,235,71,125,39.58
94684,235,71,126,35.72
94685,235,97,115,35.44
94686,235,43,148,33.5
94687,235,82,213,30.09
94688,235,82,211,35.2
94689,235,48,182,43.48
94690,235,47,170,37.09
94691,235,47,178,43.87
94692,235,81,191,43.74
94693,235,48,188,40.2
94694,235,47,170,39.01
94695,235,48,182,32.48
94696,235,48,182,32.29
94697,235,82,211,31.46
94698,235,82,211,43.36
94699,235,47,178,37.86
94700,235,82,213,36.77
94701,235,81,192,36.33
94702,235,48,189,42.7
94703,235,82,213,39.14
94704,235,82,211,43.36
94705,235,82,211,41.47
94706,235,48,184,41.32
94707,235,48,188,43.93
94708,235,82,213,37.49
94709,235,82,213,36.11
94710,235,47,179,32.56
94711,235,81,194,33.05
94712,235,48,188,30.43
94713,235,82,213,35.85
94714,235,82,211,33.53
94715,235,47,170,34.31
94716,235,81,192,38.32
94717,235,81,198,33.6
94718,235,47,179,43.14
94719,235,82,211,42.64
94720,235,82,213,37.32
94721,235,81,192,36.2
94722,235,82,211,35.84
94723,235,48,189,36.78
94724,235,47,178,36.39
94725,235,81,192,44.34
94726,235,81,191,44.52
94727,235,47,170,36.67
94728,235,82,213,37.77
94729,235,82,211,31.11
94730,235,47,178,39.6
94731,235,81,191,40.45
94732,235,82,211,37.71
94733,235,47,178,39.55
94734,235,48,182,32.2
94735,235,48,184,31.42
94736,235,48,184,40.86
94737,235,48,182,42.05
94738,235,47,179,44.12
94739,235,47,178,40.17
94740,235,47,178,36.19
94741,235,48,182,37.66
94742,235,47,179,35.22
94743,235,47,178,38.18
94744,235,81,194,37.07
94745,235,47,170,31.05
94746,235,82,211,41.51
94747,235,82,213,36.33
94748,235,48,188,38.84
94749,235,48,189,42.18
94750,235,47,178,31.98
94751,235,48,184,38.85
94752,235,82,213,33.65
94753,235,48,189,44.72
94754,235,81,192,39.12
94755,235,82,213,36.48
94756,235,81,191,36.24
94757,235,82,213,44.35
94758,235,81,194,40.35
94759,235,48,189,31.83
94760,235,47,178,37.77
94761,235,48,182,39.6
94762,235,47,179,30.46
94763,235,19,230,30.51
94764,235,83,217,30.7
94765,235,83,229,38.39
94766,235,21,246,33.62
94767,235,19,230,40.37
94768,235,83,217,41.95
94769,235,21,240,33.9
94770,235,19,232,43.98
94771,235,21,246,35.55
94772,235,83,229,33.22
94773,235,21,245,35.54
94774,235,21,240,34.88
94775,235,21,246,34.86
94776,235,19,233,36.31
94777,235,83,229,35.91
94778,235,19,238,34.36
94779,235,83,217,41.6
94780,235,19,232,44.56
94781,235,19,233,39.31
94782,235,83,217,38.45
94783,235,21,246,30.86
94784,235,19,232,36.01
94785,235,19,238,37.83
94786,235,19,230,34.13
94787,235,19,238,37.37
94788,235,83,229,33.15
94789,235,21,244,40.29
94790,235,83,229,33.13
94791,235,83,229,37.17
94792,235,83,229,35.86
94793,235,83,217,42.74
94794,235,83,229,32.15
94795,235,83,229,34.79
94796,235,21,245,43.21
94797,235,21,240,35.0
94798,235,19,238,30.29
94799,235,21,245,42.51
94800,235,19,233,35.94
94801,235,19,233,37.31
94802,235,21,244,39.27
94803,235,19,232,42.52
94804,235,83,229,31.99
94805,235,21,244,41.75
94806,235,21,244,34.94
94807,235,21,245,41.03
94808,235,83,217,31.46
94809,235,21,245,36.95
94810,235,21,240,37.31
94811,235,83,217,30.39
94812,235,21,240,36.04
94813,235,21,240,36.48
94814,235,83,217,34.11
94815,235,19,233,32.57
94816,235,21,245,39.98
94817,235,19,238,44.94
94818,235,19,232,36.58
94819,235,83,217,38.6
94820,235,19,238,39.53
94821,235,21,246,31.32
94822,235,21,240,32.17
94823,235,21,245,44.59
94824,235,21,244,36.96
94825,235,21,246,37.51
94826,235,19,238,39.83
94827,235,83,229,35.33
94828,235,83,217,38.3
94829,235,21,244,38.42
94830,235,19,232,43.76
94831,235,19,238,35.95
94832,235,19,232,35.83
94833,235,19,238,35.39
94834,235,83,217,42.07
94835,235,19,232,34.97
94836,235,19,230,34.87
94837,235,19,230,35.12
94838,235,83,217,43.34
94839,235,31,280,37.26
94840,235,86,252,36.98
94841,235,57,270,33.06
94842,235,32,291,39.72
94843,235,57,274,37.62
94844,235,84,266,32.31
94845,235,84,261,39.77
94846,235,86,257,32.51
94847,235,44,297,34.55
94848,235,57,272,42.18
94849,235,57,274,32.33
94850,235,84,265,36.52
94851,235,86,252,31.34
94852,235,84,265,38.29
94853,235,57,275,32.0
94854,235,31,276,39.18
94855,235,86,251,35.04
94856,235,44,299,40.72
94857,235,86,255,37.28
94858,235,31,280,37.48
94859,235,32,288,30.14
94860,235,84,266,30.53
94861,235,32,290,36.11
94862,235,86,251,37.85
94863,235,84,266,43.81
94864,235,84,261,39.39
94865,235,31,276,36.69
94866,235,32,290,43.6
94867,235,84,266,35.06
94868,235,84,266,32.85
94869,235,57,272,36.66
94870,235,32,286,33.55
94871,235,31,280,35.15
94872,235,84,262,36.17
94873,235,86,252,41.18
94874,235,86,251,33.81
94875,235,32,288,43.03
94876,235,32,286,42.68
94877,235,57,272,30.23
94878,235,84,261,34.88
94879,235,32,290,30.41
94880,235,31,280,37.46
94881,235,31,280,38.21
94882,235,84,262,35.48
94883,235,32,291,35.14
94884,235,86,251,35.23
94885,235,44,301,42.34
94886,235,57,275,41.25
94887,235,86,251,31.72
94888,235,44,298,39.43
94889,235,84,261,39.0
94890,235,31,280,37.91
94891,235,44,298,33.23
94892,235,31,280,31.47
94893,235,44,301,39.5
94894,235,31,277,31.94
94895,235,32,291,41.79
94896,235,57,270,40.62
94897,235,44,298,38.63
94898,235,86,252,31.97
94899,235,44,301,42.08
94900,235,86,252,41.63
94901,235,31,277,31.19
94902,235,84,265,33.44
94903,235,44,299,30.19
94904,235,57,274,34.6
94905,235,57,270,37.12
94906,235,32,288,30.65
94907,235,86,252,36.26
94908,235,44,298,34.22
94909,235,86,255,41.93
94910,235,84,262,33.45
94911,235,31,277,34.19
94912,235,57,274,39.37
94913,235,32,286,31.02
94914,235,84,261,42.79
94915,236,97,120,34.75
94916,236,43,144,31.78
94917,236,46,169,36.71
94918,236,97,122,35.34
94919,236,77,150,34.58
94920,236,46,162,41.44
94921,236,46,169,35.94
94922,236,40,135,43.65
94923,236,71,133,41.95
94924,236,71,125,38.13
94925,236,77,150,32.62
94926,236,40,137,34.49
94927,236,43,145,36.71
94928,236,71,133,34.59
94929,236,71,130,33.78
94930,236,40,135,38.1
94931,236,71,133,31.15
94932,236,46,168,33.31
94933,236,77,160,37.19
94934,236,97,115,44.42
94935,236,71,133,38.09
94936,236,77,152,32.88
94937,236,40,135,37.05
94938,236,43,144,39.61
94939,236,97,121,36.05
94940,236,71,133,36.09
94941,236,43,144,32.83
94942,236,43,144,39.56
94943,236,71,125,37.11
94944,236,77,160,37.63
94945,236,71,126,31.52
