id,name,city,state,lon,lat
3492,Sunny Crest Santarium,KIELER,WI,-90.654297,42.532219
3493,Sunnyslope Sanatorium,AGENCY,IA,-92.386856,41.015575
3494,Wayne County Hospital,ALLERTON,IA,-93.311607,40.754173
3495,Webster County Hospital,FORT DODGE,IA,-94.216637,42.462471
3496,Winneshiek County Hospital,DECORAH,IA,-91.773766,43.294693
3497,Woodward State Hospital,MADRID,IA,-93.916061,41.872204
3498,Bannock Memorial Hospital,CHUBBUCK,ID,-112.431366,42.871857
3499,Bonner General Hospital,DOVER,ID,-116.549629,48.277702
3500,Boundary County Community Hospital and Nursing Home,BONNERS FERRY,ID,-116.338531,48.702717
3501,Breast Cancer Detection Centers,MERIDIAN,ID,-116.394295,43.617947
3502,Canyon View Hospital,TWIN FALLS,ID,-114.4842,42.565742
3503,Eastern Idaho Regional Behavioral Health Center,AMMON,ID,-111.998024,43.474915
3504,Elks Hospital,BOISE,ID,-116.191513,43.616558
3505,Elmore Memorial Hospital,MOUNTAIN HOME,ID,-115.693146,43.139893
3506,Family Emergency Center,AMMON,ID,-111.986908,43.482693
3507,Family Emergency Center West,AMMON,ID,-112.063309,43.495743
3508,Gritman Medical Center,MOSCOW,WA,-117.000168,46.728779
3509,Harms Memorial Hospital and Nursing Home,AMERICAN FALLS,ID,-112.849716,42.782131
3510,Kootenai Medical Center,COEUR D'ALENE,ID,-116.797691,47.697685
3511,Latter Day Saint Hospital,AMMON,ID,-112.041084,43.498524
3512,Lost River Hospital,ARCO,ID,-113.29528,43.639339
3513,Magic Valley Regional Medical Center,TWIN FALLS,ID,-114.494476,42.565472
3514,Magic Valley Speech and Hearing Clinic,TWIN FALLS,ID,-114.45504,42.570473
3515,Mercy Medical Center,NAMPA,ID,-116.55513,43.568775
3516,Minidoka Memorial Hospital,PAUL,ID,-113.686676,42.620739
3517,New Hope Center Hospital,BOISE,ID,-116.275955,43.624329
3518,North Idaho Day Surgery and Laser Center,COEUR D'ALENE,ID,-116.798523,47.697124
3519,North Idaho Immediate Care Center,COEUR D'ALENE,ID,-116.800194,47.696575
3520,Northview Hospital,BOISE,ID,-116.275673,43.62656
3521,Pine Crest Hospital,COEUR D'ALENE,ID,-116.800194,47.697964
3522,Rigby Hospital,REXBURG,ID,-111.782738,43.823521
3523,Sacred Heart Hospital,AMMON,ID,-112.032471,43.474911
3524,Saint Alphonsus Hospital,BOISE,ID,-116.256233,43.61322
3525,Saint Anthony Hospital (historical),CHUBBUCK,ID,-112.445808,42.876305
3526,Saint Benedicts Family Medical Center,JEROME,ID,-114.519768,42.729904
3527,Saint Lukes Hospital,BOISE,ID,-116.192627,43.61322
3528,Shoshone Medical Center,KELLOGG,ID,-116.128777,47.543816
3529,State Hospital North,AHSAHKA,ID,-116.260414,46.491573
3530,State Hospital South,BLACKFOOT,ID,-112.334702,43.187416
3531,Veterans Hospital,BOISE,ID,-116.191231,43.621281
3532,Western Rehabilitation Institute,AMMON,ID,-111.995239,43.470745
3533,Wood River Medical Center,KETCHUM,ID,-114.353104,43.698238
3534,Alexian Brothers Medical Center,ELK GROVE VILLAGE,IL,-88.017006,42.004745
3535,Alexian Hospital,CHICAGO,IL,-87.659775,41.92392
3536,Alton Memorial Hospital,WEST ALTON,IL,-90.158997,38.900051
3537,Alton Mental Health Center,ALTON,IL,-90.115669,38.910877
3538,American International Hospital,BEACH PARK,WI,-87.828133,42.449463
3539,Augustana Hospital,CHICAGO,IL,-87.640053,41.919754
3540,Belmont Hospital,ELMWOOD PARK,IL,-87.729233,41.940029
3541,Ben Gorden Community Mental Heath Center,CORTLAND,IL,-88.720367,41.96447
3542,Bernard Mitchell Hospital,BRIDGEPORT,IN,-87.604485,41.789204
3543,Bethany Brethren Hospital,BERWYN,IL,-87.712273,41.875862
3544,Bethany Hospital,LAKEVIEW,IL,-87.670616,41.973091
3545,Bethesda Hospital,EVANSTON,IL,-87.692841,42.018921
3546,Beu Health Center,MACOMB,IL,-90.687347,40.466713
3547,Blessing Hospital,QUINCY,MO,-91.39904,39.936436
3548,Bolingbrook Medical Center,LEMONT,IL,-88.084778,41.681702
3549,Booth Memorial Hospital,HARWOOD HEIGHTS,IL,-87.728951,41.972809
3550,Burnham Hospital,CHAMPAIGN,IL,-88.234215,40.113091
3551,Carle Foundation Hospital,CHAMPAIGN,IL,-88.215042,40.117252
3552,Carmi Township Hospital,CARMI,IL,-88.165871,38.082825
3553,Chanute Air Force Base Hospital (historical),RANTOUL,IL,-88.141159,40.286976
3554,Charter Barclay Hospital,LAKEVIEW,IL,-87.650887,41.967812
3555,Chicago Lying-In Hospital,BRIDGEPORT,IN,-87.604218,41.789204
3556,Chicago Nursery and Orphan Asylum,EVANSTON,IL,-87.700623,41.975029
3557,Chicago-Read Mental Health Center,ELMWOOD PARK,IL,-87.793121,41.956421
3558,Childrens Hospital,CHICAGO,IL,-87.646721,41.925865
3559,Childrens Memorial Hospital,CHICAGO,IL,-87.64727,41.924755
3560,Christ Hospital,ALSIP,IL,-87.731445,41.722534
3561,Clay County Hospital,FLORA,IL,-88.483376,38.675606
3562,Cole Hospital,CHAMPAIGN,IL,-88.256721,40.117809
3563,Coleman Clinic,CANTON,IL,-90.035675,40.553368
3564,Columbus Hospital,CHICAGO,IL,-87.639496,41.929756
3565,Community General Hospital,NELSON,IL,-89.697327,41.80225
3566,Community Hospital of Ottawa,NAPLATE,IL,-88.824249,41.357815
3567,Community Memorial Hospital,ELEANOR,IL,-90.658195,40.922256
3568,Community Memorial Hospital,LIVINGSTON,IL,-89.789528,39.015606
3569,Condell Memorial Hospital,GREEN OAKS,IL,-87.957016,42.274742
3570,Cook County Hospital,CHICAGO,IL,-87.672836,41.873646
3571,Cork Medical Center,MARSHALL,IL,-87.703918,39.391426
3572,Country View Nursing Home,BENLD,IL,-89.816208,39.108376
3573,Covenant Medical Center Of Champaign,CHAMPAIGN,IL,-88.227547,40.118092
3574,Crawford Memorial Hospital,NEW HEBRON,IL,-87.750313,39.014763
3575,Crossroads Community Hospital,MOUNT VERNON,IL,-88.936737,38.311718
3576,Cuneo Hospital,LAKEVIEW,IL,-87.648941,41.96225
3577,Decatur Memorial Hospital,DECATUR,IL,-88.961189,39.867538
3578,Delnor Community Hospital,BATAVIA,IL,-88.342575,41.886967
3579,Delnor Hospital,GENEVA,IL,-88.310905,41.923355
3580,Doctors Hospital,EVANSTON,IL,-87.6745,42.00975
3581,Doctors Hospital,CHATHAM,IL,-89.640656,39.72588
3582,DuPage County Home,CAROL STREAM,IL,-88.145348,41.866699
3583,East Moline Correctional Center,CAMPBELLS ISLAND,IL,-90.418739,41.536423
3584,East Moline Garden Plaza Nursing Home,CAMPBELLS ISLAND,IL,-90.450958,41.498093
3585,East Moline Nursing Home,CAMPBELLS ISLAND,IL,-90.438187,41.485313
3586,Eastern Star Sanitarium,MACON,IL,-88.989517,39.707817
3587,Edgewater Medical Center,EVANSTON,IL,-87.670334,41.98531
3588,Edward Hospital,LISLE,IL,-88.149788,41.761139
3589,Elgin State Hospital,ELGIN,IL,-88.294243,42.015026
3590,Elms Nursing Home,MACOMB,IL,-90.661522,40.44532
3591,Evangelical Hospital,BRIDGEPORT,IL,-87.64949,41.795315
3592,Evanston Hospital,EVANSTON,IL,-87.683952,42.066422
3593,Fairbury Hospital,FAIRBURY,IL,-88.508942,40.742256
3594,Fairfield Memorial Hospital,FAIRFIELD,IL,-88.375877,38.381439
3595,Fayette County Hospital,HAGERSTOWN,IL,-89.098396,38.969486
3596,Ferrell Hospital,ELDORADO,IL,-88.438934,37.817265
3597,Forkosh Hospital,HUMBOLDT PARK,IL,-87.692551,41.9617
3598,Franciscan Hospital,CREDIT ISLAND,IL,-90.570137,41.483093
3599,Frank Cuneo Hospital,LAKEVIEW,IL,-87.64949,41.96225
3600,Franklin Boulevard Community Hospital,CHICAGO,IL,-87.708115,41.890591
3601,Franklin Hospital,BENTON,IL,-88.918678,38.009769
3602,Freeport Clinic,FREEPORT,IL,-89.638725,42.296127
3603,Fulton County Mental Health Center,CANTON,IL,-90.038177,40.552258
3604,Galesburg Cottage Hospital,GALESBURG,IL,-90.36541,40.955597
3605,Galesburg State Mental Health Center,GALESBURG,IL,-90.359573,40.97226
3606,Garfield Park Hospital,BERWYN,IL,-87.721992,41.88142
3607,General Baptist Nursing Home,MOUNT CARMEL,IN,-87.779472,38.411716
3608,Gibson Manor Nursing Home,ELLIOTT,IL,-88.367554,40.457253
3609,Glendale Heights Community Hospital,ADDISON,IL,-88.057289,41.914749
3610,Good Samaritan Center,GENESEO,IL,-90.149551,41.445034
3611,Good Samaritan Hospital,CLARENDON HILLS,IL,-88.007843,41.818642
3612,Good Samaritan Regional Health Center,MOUNT VERNON,IL,-88.910622,38.322269
3613,Gottlieb Memorial Hospital,BELLWOOD,IL,-87.843674,41.911419
3614,Graham Hospital,CANTON,IL,-90.038445,40.552818
3615,Grant Hospital,CHICAGO,IL,-87.643112,41.922535
3616,Green Meadow Nursing Home,BARROW,IL,-90.415405,39.438934
3617,Greenwood Manor Nursing Home,JERSEYVILLE,IL,-90.328445,39.111984
3618,Hamilton Memorial Hospital,MCLEANSBORO,IL,-88.540337,38.08699
3619,Hammond Henry Hospital,GENESEO,IL,-90.157623,41.460033
3620,Hartgrove Hospital,BERWYN,IL,-87.720337,41.890591
3621,Harvard Community Memorial Hospital,HARVARD,WI,-88.607323,42.426128
3622,Hearthland Manor Nursing Center,UNION CENTER,IL,-87.998642,39.302818
3623,Heritage Manor Nursing Home,MENDOTA,IL,-89.107582,41.553642
3624,Heritage Manor Nursing Home,DWIGHT,IL,-88.423119,41.094749
3625,Herrin Hospital,CARTERVILLE,IL,-89.026749,37.80172
3626,Highland Hospital,BELVIDERE,IL,-88.839539,42.243084
3627,Hillsboro Area Hospital,BUTLER,IL,-89.480362,39.150875
3628,Hinsdale Hospital,BROADVIEW,IL,-87.921448,41.806141
3629,Holden Hospital,CARBONDALE,IL,-89.216751,37.722549
3630,Holy Cross Hospital,BRIDGEPORT,IL,-87.692276,41.769474
3631,Holy Family Hospital,DES PLAINES,IL,-87.89035,42.055855
3632,Home for the Aged,ELMWOOD PARK,IL,-87.831451,41.965862
3633,Hoopeston Community Memorial Hospital,HOOPESTON,IL,-87.659744,40.458099
3634,Illini Community Hospital,PITTSFIELD,IL,-90.81485,39.607544
3635,Illinois Eye and Ear Infirmary,CHICAGO,IL,-87.650055,41.879475
3636,Illinois Medical Center,CHICAGO,IL,-87.651443,41.936699
3637,Ingalls Memorial Hospital,BLUE ISLAND,IL,-87.660606,41.607254
3638,Iroquois Memorial Hospital,WATSEKA,IL,-87.731972,40.765865
3639,Jackson Park Hospital and Medical Center,CHATHAM,IN,-87.585327,41.757534
3640,Jarman Memorial Hospital,TUSCOLA,IL,-88.288109,39.805309
3641,Jefferson County Memorial Hospital,MOUNT VERNON,IL,-88.896454,38.308659
3642,Jersey Community Hospital,JERSEYVILLE,IL,-90.342896,39.110607
3643,Kane County Home,BATAVIA,IL,-88.289246,41.870586
3644,Kewanee Hospital,KEWANEE,IL,-89.930389,41.235317
3645,Kirby Hospital,LODGE,IL,-88.569504,40.032814
3646,Kishwaukee Community Hospital,CORTLAND,IL,-88.725365,41.96336
3647,La Rabida Childrens Hospital,CHATHAM,IN,-87.571434,41.777256
3648,La Salle Tuberculosis Sanatorium (historical),NAPLATE,IL,-88.831467,41.336426
3649,Lake Forest Hospital,BANNOCKBURN,IL,-87.865067,42.252804
3650,Lakeside Hospital,BRIDGEPORT,IL,-87.634491,41.852253
3651,Lakeside Veterans Administration Hospital,CHICAGO,IL,-87.618942,41.894474
3652,Lawrence County Memorial Hospital,BILLETT,IL,-87.693916,38.728657
3653,Leisure Hills Nursing Home,KEWANEE,IL,-89.913437,41.228649
3654,Lincoln Development Center,LINCOLN,IL,-89.380661,40.140327
3655,Lincoln Development Center Annex,BROADWELL,IL,-89.388992,40.112267
3656,Lincoln West Medical Center,HUMBOLDT PARK,IL,-87.693115,41.961422
3657,Little Company of Mary Hospital,ALSIP,IL,-87.691444,41.721973
3658,Lutheran Hospital,BETTENDORF,IL,-90.528748,41.503643
3659,MacNeal Hospital,BEDFORD PARK,IL,-87.792557,41.832809
3660,Madden Mental Health Center,BELLWOOD,IL,-87.836449,41.862812
3661,Manteno State Hospital,MANTENO,IL,-87.804764,41.232533
3662,Marion Memorial Hospital,MARION,IL,-88.935631,37.730049
3663,Marshall Browning Hospital,DU QUOIN,IL,-89.236473,38.025608
3664,Mary Thompson Hospital,CHICAGO,IL,-87.667274,41.884754
3665,Mason District Hospital,CHATAUQUA PARK,IL,-90.055672,40.305042
3666,Massac Memorial Hospital,METROPOLIS,IL,-88.739494,37.166164
3667,McDonough County Rehabilitation Center,ARGYLE LAKE STATE PARK,IL,-90.705688,40.450043
3668,McDonough District Hospital,MACOMB,IL,-90.664566,40.446983
3669,McKinley Health Center,CHAMPAIGN,IL,-88.219765,40.102531
3670,Meline Nursing Center,JACKSONVILLE,IL,-90.245125,39.747826
3671,Memorial Hospital,BENTLEY,IL,-91.134315,40.408104
3672,Memorial Hospital,BELLWOOD,IL,-87.929504,41.902252
3673,Memorial Hospital,BELLEVILLE,IL,-90.0215,38.549221
3674,Memorial Hospital of Carbondale,CARBONDALE,IL,-89.220642,37.727268
3675,Memorial Medical Center,SPRINGFIELD,IL,-89.65593,39.80949
3676,Mendota Community Hospital,MENDOTA,IL,-89.129524,41.552814
3677,Mennonite Hospital,BLOOMINGTON,IL,-88.993683,40.486423
3678,Mental Health and Development Center,JACKSONVILLE,IL,-90.233452,39.719486
3679,Mercer County Hospital,ALEDO,IL,-90.759308,41.204205
3680,Mercy Medical Center,BEDFORD PARK,IL,-87.846725,41.743641
3681,Mercyville Sanitarium,AURORA,IL,-88.323959,41.786419
3682,Methodist Hospital,LAKEVIEW,IL,-87.670883,41.972809
3683,Methodist Medical Center of Illinois,CREVE COEUR,IL,-89.5951,40.700867
3684,Meyer Clinic,DECATUR,IL,-88.927299,39.895039
3685,Miners Hospital,BUCKNER,IL,-89.043137,37.96949
3686,Moline Hospital,BETTENDORF,IL,-90.528198,41.503925
3687,Monmouth Hospital (historical),MONMOUTH,IL,-90.642357,40.91671
3688,Morris Hospital,MORRIS,IL,-88.42646,41.369751
3689,Morrison Community Hospital,MALVERN,IL,-89.957901,41.808922
3690,Mount Sinai Hospital,BRIDGEPORT,IL,-87.694771,41.860596
3691,Municipal Tuberculosis Sanitarium (historical),EVANSTON,IL,-87.723671,41.986141
3692,Northern Illinois Medical Center,BULL VALLEY,IL,-88.278694,42.317524
3693,Northwest Community Hospital,ARLINGTON HEIGHTS,IL,-87.992287,42.067806
3694,Northwest Hospital,ELMWOOD PARK,IL,-87.767838,41.945309
3695,Northwestern Memorial Hospital,CHICAGO,IL,-87.62088,41.895596
3696,Norwegian - American Hospital,CHICAGO,IL,-87.70005,41.900589
3697,Oak Forest Hospital,ALSIP,IL,-87.732544,41.598366
3698,Oak Glen Nursing Home,COAL VALLEY,IL,-90.474297,41.406143
3699,Oak Knoll Sanatorium,MACKINAW,IL,-89.330093,40.537819
3700,Oak Park Hospital,BELLWOOD,IL,-87.803123,41.878639
3701,Olympia Fields Osteopathic Hospital,CHICAGO HEIGHTS,IL,-87.710327,41.523094
3702,Palos Community Hospital,ALSIP,IL,-87.813385,41.668926
3703,Pana Community Hospital,PANA,IL,-89.084526,39.379761
3704,Pana Health Care Center,PANA,IL,-89.087868,39.378933
3705,Paris Community Hospital,PARIS,IL,-87.691963,39.607533
3706,Passavant Area Hospital,JACKSONVILLE,IL,-90.260399,39.746716
3707,Passavant Hospital,CHICAGO,IL,-87.619774,41.895313
3708,Pekin Memorial Hospital,MARQUETTE HEIGHTS,IL,-89.632042,40.563099
3709,Peoples Hospital,CEDAR POINT,IL,-89.124527,41.329205
3710,Peoria State Hospital (historical),CREVE COEUR,IL,-89.659821,40.638649
3711,Pinckneyville Community Hospital,PINCKNEYVILLE,IL,-89.383415,38.081158
3712,Pleasant View Nursing Home,MALVERN,IL,-89.952614,41.812252
3713,Proctor Hospital,ALTA,IL,-89.597321,40.753098
3714,Provident Medical Center,BRIDGEPORT,IL,-87.614494,41.802536
3715,Public Hospital of the Town of Salem,SALEM,IL,-88.948669,38.641441
3716,Reese Hospital,BRIDGEPORT,IL,-87.613113,41.839756
3717,Rehabilitation Institue of Chicago,CHICAGO,IL,-87.617836,41.895313
3718,Rest Haven Hospital,BRIDGEPORT,IL,-87.694496,41.862255
3719,Resthaven Nursing Home,MALVERN,IL,-89.957336,41.80447
3720,Resurrection Hospital,ELMWOOD PARK,IL,-87.81395,41.98753
3721,Riveredge Hospital,BELLWOOD,IL,-87.828392,41.865311
3722,Riverside Medical Center,BOURBONNAIS,IL,-87.881714,41.12447
3723,Rochelle Community Hospital,HILLCREST,IL,-89.063431,41.928642
3724,Rockford Memorial Hospital,ROCKFORD,IL,-89.098717,42.29863
3725,Rockford Sanitarium (historical),LOVES PARK,IL,-89.055107,42.283909
3726,Roseland Community Hospital,BLUE ISLAND,IN,-87.625328,41.692253
3727,Rubloff Intensive Care Tower,BRIDGEPORT,IN,-87.603104,41.788643
3728,Rush Northside Medical Center,EVANSTON,IL,-87.740623,42.056419
3729,Rush-Presbyterian-Saint Lukes Hospital,CHICAGO,IL,-87.669495,41.874474
3730,Rybury Hospital (historical),NAPLATE,IL,-88.844513,41.346973
3731,Saint Anns Infirmary,DEERFIELD,IL,-87.81118,42.117527
3732,Saint Anthony Hospital,WEST ALTON,IL,-90.173164,38.907829
3733,Saint Anthony Hospital,BERWYN,IL,-87.69783,41.855316
3734,Saint Anthony Medical Center,CHERRY VALLEY,IL,-89.007324,42.269737
3735,Saint Anthonys Hospital,CREDIT ISLAND,IL,-90.556526,41.503365
3736,Saint Cabrini Hospital,BRIDGEPORT,IL,-87.657555,41.871426
3737,Saint Charles Hospital,WEST ALTON,IL,-90.171219,38.89061
3738,Saint Elizabeth Hospital,CHICAGO,IL,-87.685333,41.90781
3739,Saint Elizabeth Medical Center,BROOKLYN,IL,-90.143715,38.700878
3740,Saint Elizabeths Hospital,BELLEVILLE,IL,-89.98983,38.511158
3741,Saint Francis Hospital,EVANSTON,IL,-87.684502,42.024471
3742,Saint Francis Hospital,ALSIP,IL,-87.678108,41.658092
3743,Saint Francis Medical Center,CREVE COEUR,IL,-89.589539,40.702538
3744,Saint James Hospital,CHICAGO HEIGHTS,IL,-87.640045,41.504753
3745,Saint James Hospital,PONTIAC,IL,-88.622559,40.878365
3746,Saint James Hospital,CHICAGO HEIGHTS,IL,-87.581711,41.458096
3747,Saint Johns Sanitarium,RIVERTON,IL,-89.562042,39.841991
3748,Saint Joseph Hospital,WEST ALTON,IL,-90.170937,38.89061
3749,Saint Joseph Hospital,AURORA,IL,-88.3134,41.764469
3750,Saint Joseph Hospital,BELVIDERE,IL,-88.827599,42.258083
3751,Saint Joseph Hospital,ELGIN,IL,-88.326744,42.035587
3752,Saint Joseph Medical Center,CREST HILL,IL,-88.133949,41.528091
3753,Saint Josephs Hospital,BLOOMINGTON,IL,-88.956184,40.482815
3754,Saint Josephs Hospital,BLOOMINGTON,IL,-89.005638,40.474476
3755,Saint Josephs Hospital,HIGHLAND,IL,-89.672035,38.741158
3756,Saint Josephs Hospital,CHICAGO,IL,-87.637276,41.933926
3757,Saint Josephs Hospital,EAST DUNDEE,IL,-88.280075,42.047806
3758,Saint Lukes Hospital (historical),BRIDGEPORT,IL,-87.622276,41.862816
3759,Saint Margaret Hospital,PERU,IL,-89.191757,41.328926
3760,Saint Mary Hospital,QUINCY,MO,-91.392654,39.935047
3761,Saint Mary Medical Center,GALESBURG,IL,-90.360687,40.986427
3762,Saint Mary of Nazareth Hospital,CHICAGO,IL,-87.682831,41.901699
3763,Saint Marys Hospital,WAMAC,IL,-89.117287,38.530331
3764,Saint Marys Hospital,KANGLEY,IL,-88.834793,41.113365
3765,Saint Marys Hospital,DECATUR,IL,-88.931747,39.827538
3766,Saint Marys Hospital,LA SALLE,IL,-89.0923,41.346703
3767,Saint Therese Hospital,BEACH PARK,IL,-87.86618,42.358082
3768,Saint Vincent Memorial Hospital,TAYLORVILLE,IL,-89.293701,39.555325
3769,Samuel H Shapiro Developmental Center,AROMA PARK,IL,-87.861977,41.103096
3770,Sandwich Community Hospital,SANDWICH,IL,-88.620636,41.6567
3771,Sara Bush Lincoln Health Center,LERNA,IL,-88.273109,39.488365
3772,Saunders Hospital,AVON,IL,-90.445412,40.664757
3773,Shelby County Mental Health Center,SHELBYVILLE,IL,-88.813957,39.403927
3774,Shelby Memorial Hospital,SHELBYVILLE,IL,-88.807846,39.405319
3775,Sherman Hospital,CARPENTERSVILLE,IL,-88.281746,42.054466
3776,Shriners Hospital,BELLWOOD,IL,-87.793388,41.91975
3777,Silver Cross Hospital,CREST HILL,IL,-88.052284,41.536701
3778,Singer Health Center,LOVES PARK,IL,-89.082603,42.323349
3779,South Chicago Community Hospital,CHATHAM,IN,-87.566719,41.726704
3780,South Shore Hospital,CHATHAM,IN,-87.569214,41.749474
3781,South Suburban Hospital,CHICAGO HEIGHTS,IL,-87.696434,41.566425
3782,Sparta Community Hospital,EDEN,IL,-89.69149,38.124218
3783,Sprucewood Healthcare Center,MACOMB,IL,-90.676239,40.448101
3784,Surgery-Brain Research Pavilion,BRIDGEPORT,IN,-87.601982,41.789204
3785,Swedish Covenant Hospital,EVANSTON,IL,-87.698395,41.975029
3786,Swedish-American Hospital,ROCKFORD,IL,-89.074547,42.265018
3787,Thorek Hospital,HUMBOLDT PARK,IL,-87.651726,41.95364
3788,Tinley Park State Hospital,COUNTRY CLUB HILLS,IL,-87.797272,41.562256
3789,Union County Hospital,ANNA,IL,-89.246758,37.464771
3790,United Samaritans Medical Center-Logan Campus,DANVILLE,IL,-87.645302,40.137539
3791,United Samaritans Medical Center-Sager Campus,DANVILLE,IL,-87.621414,40.121429
3792,United States Air Force Medical Center,MASCOUTAH,IL,-89.872879,38.543659
3793,University Hospital,CHICAGO,IL,-87.707832,41.901421
3794,Utlaut Memorial Hospital,GREENVILLE,IL,-89.407295,38.903378
3795,Vencor Hospital,CORTLAND,IL,-88.688972,41.982807
3796,Victory Memorial Hospital,BEACH PARK,IL,-87.832008,42.378082
3797,Von Solbrig Hospital,BEDFORD PARK,IL,-87.722832,41.774754
3798,Wabash General Hospital,MOUNT CARMEL,IN,-87.76947,38.420605
3799,Washington County Hospital,CORDES,IL,-89.391197,38.33894
3800,Weiss Hospital,LAKEVIEW,IL,-87.649223,41.966702
3801,Wesley Memorial Hospital,CHICAGO,IL,-87.62088,41.895863
3802,West Frankfort Hospital,FREEMAN SPUR,IL,-88.935349,37.900608
3803,West Suburban Hospital,BERWYN,IL,-87.775894,41.89114
3804,White Hall Hospital,BARROW,IL,-90.403732,39.439766
3805,William W Fox Childrens Center,DWIGHT,IL,-88.427841,41.093639
3806,Windemere Senior Health Center,BRIDGEPORT,IN,-87.584488,41.793644
3807,Winfield Sanitarium,CAROL STREAM,IL,-88.155067,41.87336
3808,Wood River Township Hospital,ALTON,IL,-90.09594,38.873108
3809,Woodlawn Hospital,BRIDGEPORT,IN,-87.605049,41.784756
3810,Wyler Childrens Hospital,BRIDGEPORT,IN,-87.604218,41.788643
3811,Wyngarden Health Center,CAROL STREAM,IL,-88.099236,41.870312
3812,Zace Sanitarium,CAROL STREAM,IL,-88.16951,41.868359
3813,Ade Hospital,BROOK,IN,-87.323631,40.86393
